EID,GPU Duration (ms),Rasterized Primitives,Samples Passed,VS Invocations,PS Invocations,CS Invocations,dram__bytes_op_read.sum (bytes),dram__bytes_op_write.sum (bytes),gpu__time_active.sum,gpu__time_duration.sum,sm__inst_executed.sum,dram__bytes_op_read.avg (bytes),dram__bytes_op_write.avg (bytes),sm__inst_executed.avg,tpc__average_registers_per_thread_shader_3d.avg.ratio,l1tex__t_sector_hit_rate.avg.pct (%),lts__average_t_sector_hit_rate_realtime.avg.pct (%),lts__t_sector_hit_rate.avg.pct (%),smsp__warp_issue_stalled_barrier_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_branch_resolving_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_dispatch_stall_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_drain_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_lg_throttle_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_long_scoreboard_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_long_scoreboard_pipe_l1tex_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_math_pipe_throttle_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_membar_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_mio_throttle_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_mio_throttle_pipe_mio_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_misc_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_no_instruction_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_not_selected_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_selected_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_short_scoreboard_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_sleeping_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_tex_throttle_per_warp_active.avg.pct (%),smsp__warp_issue_stalled_wait_per_warp_active.avg.pct (%),tpc__average_registers_per_thread_shader_3d.avg.pct (%),tpc__average_registers_per_thread_shader_cs.avg.pct (%),tpc__average_registers_per_thread_shader_ps.avg.pct (%),tpc__average_registers_per_thread_shader_vtg.avg.pct (%)
5764,0.00582,792,25,1031,351,0,207360.00,2048.00,7136.00,7092.59259,11304.00,34560.00,341.33333,235.50,58.82567,72.68128,57.98062,106.25896,0.00,0.37265,0.45051,0.06612,0.00,5.4278,5.4278,0.00989,0.00,0.04141,0.04141,0.73417,1.96706,0.03399,6.98576,86.34181,0.00,0.00,7.06609,22.97878,0.00,1.57787,6.34382
5770,0.00595,3564,0,4631,1073,0,126720.00,1792.00,7328.00,7305.55556,49121.00,21120.00,298.66667,1023.35417,60.47611,75.28548,83.20843,104.51303,0.00,0.26208,0.43787,0.06316,0.00,3.31178,3.31178,0.01208,0.00,0.12937,0.12937,1.32847,1.2135,0.01746,7.14816,78.7578,0.00,0.00,6.76718,23.62348,0.00,1.6129,6.4273
5776,0.01315,35244,5,45778,21884,0,371200.00,12288.00,14560.00,14537.03704,525906.00,61866.66667,2048.00,10956.375,56.07907,87.38142,87.7676,92.16644,0.00,0.5749,1.08479,0.13105,0.00,5.96334,5.96334,0.07181,0.00,0.79893,0.79893,1.59184,0.80306,2.2862,12.48889,57.60037,0.00,0.00,13.0845,21.90589,0.00,1.63963,6.43348
5782,0.00733,4752,0,6174,159,0,140032.00,1792.00,8256.00,8231.48148,60027.00,23338.66667,298.66667,1250.5625,63.58631,79.43925,83.97894,93.78314,0.00,0.21464,0.52694,0.05043,0.00,0.63296,0.63296,0.00246,0.00,0.31956,0.31956,1.7904,0.86445,0.31353,7.38339,80.89006,0.00,0.00,6.27379,24.8384,0.00,1.65106,6.21443
5788,0.00586,1188,0,1545,43,0,121856.00,256.00,6624.00,6592.59259,15165.00,20309.33333,42.66667,315.9375,63.63623,75.42662,75.03506,123.15453,0.00,0.19226,0.47693,0.04578,0.00,0.80172,0.80172,0.00087,0.00,0.04621,0.04621,0.80739,1.12781,0.00,6.61124,84.43208,0.00,0.00,5.5837,24.8579,0.00,1.72337,6.25412
5792,0.00538,1188,13,1545,898,0,38144.00,4096.00,6720.00,6694.44444,18164.00,6357.33333,682.66667,378.41667,54.78364,78.31762,91.73626,144.31211,0.00,0.48617,0.50492,0.08873,0.00,8.47485,8.47485,0.02515,0.00,0.08918,0.08918,0.84703,2.10522,0.05946,8.33764,69.48232,0.00,0.00,8.90934,21.39986,0.00,1.56366,6.27142
5798,0.00621,1584,50,2056,1605,0,49664.00,1536.00,7872.00,7842.59259,26201.00,8277.33333,256.00,545.85417,55.44233,75.70033,90.37037,134.65864,0.00,0.4706,0.36384,0.07864,0.00,7.49249,7.49249,0.02389,0.00,0.05699,0.05699,0.59777,1.58401,0.06222,6.52019,79.28497,0.00,0.00,7.64529,21.65716,0.00,1.63567,6.39577
5804,0.00582,1188,32,1545,982,0,3072.00,0.00,7296.00,7259.25926,18500.00,512.00,0.00,385.41667,56.80545,79.04877,96.05688,94.91814,0.00,0.42544,0.40987,0.07449,0.00,6.21183,6.21183,0.02298,0.00,0.04002,0.04002,0.68633,1.91187,0.04336,6.85591,74.52194,0.00,0.00,7.52149,22.18963,0.00,1.55252,6.16916
5810,0.00656,6732,0,8746,267,0,512.00,0.00,8000.00,7972.22222,84494.00,85.33333,0.00,1760.29167,63.66892,85.42068,92.05757,91.05524,0.00,0.22174,0.79374,0.05086,0.00,0.77617,0.77617,0.0096,0.00,1.93673,1.93673,1.38184,0.62734,2.49043,7.72314,75.74285,0.00,0.00,6.55297,24.87067,0.00,1.72629,5.58156
5816,0.00685,5148,0,6685,273,0,1536.00,1024.00,7712.00,7703.7037,65124.00,256.00,170.66667,1356.75,63.3792,84.4956,92.39324,89.76761,0.00,0.2288,0.56804,0.05492,0.00,0.91027,0.91027,0.00385,0.00,0.33082,0.33082,1.88568,0.84118,0.35834,7.82583,85.995,0.00,0.00,6.67967,24.7575,0.00,1.60856,6.29004
5822,0.00525,396,0,513,281,0,512.00,512.00,6496.00,6435.18519,6320.00,85.33333,85.33333,131.66667,56.00599,76.0396,98.4544,80.36369,0.00,0.31744,0.40216,0.07185,0.00,8.05924,8.05924,0.01501,0.00,0.06006,0.06006,0.65632,2.57166,0.10188,6.84848,74.18576,0.00,0.00,7.20023,21.87734,0.00,1.43559,6.26818
5826,0.00438,396,0,513,0,0,2816.00,512.00,5216.00,5185.18519,5066.00,469.33333,85.33333,105.54167,64.32983,74.24242,98.94875,110.12026,0.00,0.2382,0.65506,0.05605,0.00,0.00,0.00,0.00,0.00,0.05955,0.05955,1.07192,2.31723,0.00,8.87309,86.3103,0.00,0.00,7.29499,25.12884,0.00,0.00,6.22107
5830,0.00512,396,0,513,87,0,2560.00,512.00,5856.00,5814.81481,5528.00,426.66667,85.33333,115.16667,59.82878,69.87448,98.59155,102.35391,0.00,0.30349,0.59117,0.07587,0.00,5.24785,5.24785,0.0079,0.00,0.06481,0.06481,0.96737,2.4706,0.02845,8.73799,73.53471,0.00,0.00,8.06936,23.37062,0.00,1.67156,6.25605
5836,0.00522,792,0,1031,135,0,1792.00,256.00,6816.00,6777.77778,10564.00,298.66667,42.66667,220.08333,61.43838,64.70588,97.75828,101.59306,0.00,0.26673,0.47932,0.0581,0.00,2.19922,2.19922,0.00792,0.00,0.04357,0.04357,0.78435,1.77667,0.00,7.01822,90.94696,0.00,0.00,6.53163,23.99937,0.00,1.45623,6.29679
5842,0.00509,396,0,513,1,0,1024.00,0.00,6176.00,6120.37037,5132.00,170.66667,0.00,106.91667,63.94583,71.01449,99.15541,97.26342,0.00,0.19442,0.50494,0.0486,0.00,0.51709,0.51709,0.00135,0.00,0.0459,0.0459,0.82627,1.77135,0.00,6.92877,88.3796,0.00,0.00,5.80413,24.97884,0.00,1.65663,6.28864
5846,0.00454,396,0,513,0,0,4608.00,512.00,5280.00,5250.00,5066.00,768.00,85.33333,105.54167,64.52157,74.24242,98.60896,108.46388,0.00,0.2345,0.64488,0.0569,0.00,0.00,0.00,0.00,0.00,0.05863,0.05863,1.05526,2.30882,0.00,8.73524,85.01078,0.00,0.00,7.18165,25.20374,0.00,0.00,6.34812
5850,0.00502,396,0,513,69,0,4608.00,256.00,5280.00,5259.25926,5396.00,768.00,42.66667,112.41667,60.84749,78.22222,97.79874,103.32345,0.00,0.28466,0.60652,0.06793,0.00,3.91247,3.91247,0.00,0.00,0.05499,0.05499,0.98984,2.68163,0.01941,8.72744,73.77564,0.00,0.00,7.8217,23.76855,0.00,1.57161,6.21083
5854,0.0056,396,1,513,5880,0,3584.00,3328.00,6560.00,6546.2963,24234.00,597.33333,554.66667,504.875,27.04881,85.99541,98.82777,102.38658,0.00,1.00955,0.16664,0.22182,0.00,34.11224,34.11224,0.21324,0.00,0.29079,0.29079,0.22816,3.3131,1.98443,9.05912,30.70669,0.00,0.00,16.3478,10.56594,0.00,1.64493,6.26335
5858,0.00509,396,0,513,1911,0,3840.00,1280.00,5856.00,5814.81481,11600.00,640.00,213.33333,241.66667,35.26793,82.28949,99.29293,119.32734,0.00,0.67309,0.28045,0.1618,0.00,27.9196,27.9196,0.08629,0.00,0.09348,0.09348,0.4401,5.76298,0.2143,8.38918,43.36977,0.00,0.00,12.83619,13.77654,0.00,1.52914,6.1487
5862,0.00506,396,0,513,554,0,2560.00,0.00,5792.00,5759.25926,7310.00,426.66667,0.00,152.29167,49.57527,71.78683,98.92905,102.099,0.00,0.54264,0.48249,0.12542,0.00,16.38148,16.38148,0.04479,0.00,0.06271,0.06271,0.78324,4.61753,0.05759,8.42623,64.37027,0.00,0.00,11.50927,19.36534,0.00,1.66592,6.17526
5881,0.00742,2024,233,2299,0,0,157184.00,5376.00,16288.00,16240.74074,22119.00,26197.33333,896.00,460.8125,48.15732,0.00,69.53967,75.56414,0.00,0.20384,0.31074,0.02812,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.71123,5.23952,0.00,4.41161,84.55928,0.00,0.00,2.679,18.81145,0.00,0.00,4.78791
5904,0.00915,352,316,400,1412,0,46848.00,4608.00,11808.00,11768.51852,5135.00,7808.00,768.00,106.97917,21.08404,88.66328,82.39278,84.82842,0.00,0.32999,0.10284,0.06645,0.00,74.36126,74.36126,0.00,0.00,0.01175,0.01175,0.08815,1.94358,0.00881,1.16063,19.48345,0.00,0.00,2.31764,8.23595,0.00,1.51789,6.62329
5906,0.00618,352,873,400,1249,0,6656.00,7168.00,6784.00,6768.51852,4829.00,1109.33333,1194.66667,100.60417,25.41405,91.77154,98.21002,95.37803,0.00,0.9577,0.33545,0.15409,0.00,45.29295,45.29295,0.00,0.00,0.03834,0.03834,0.28753,5.39455,0.0376,3.56024,41.14733,0.00,0.00,6.53656,9.92736,0.00,1.59479,4.66141
5908,0.00678,352,1027,400,1344,0,5888.00,6400.00,7168.00,7120.37037,4931.00,981.33333,1066.66667,102.72917,24.7167,94.02757,98.29476,97.11186,0.00,0.9166,0.30666,0.15838,0.00,44.96984,44.96984,0.00,0.00,0.03774,0.03774,0.26285,5.56361,0.03505,3.32334,39.83151,0.00,0.00,6.28273,9.65496,0.00,1.61254,4.70054
5910,0.0063,352,761,400,924,0,3840.00,7168.00,7168.00,7129.62963,4404.00,640.00,1194.66667,91.75,28.14835,95.20639,98.59155,98.40013,0.00,0.88744,0.38976,0.14477,0.00,41.43653,41.43653,0.00,0.00,0.04454,0.04454,0.33408,6.19411,0.02227,3.77249,37.87819,0.00,0.00,5.97739,10.99545,0.00,1.71337,4.68978
5912,0.00688,352,2671,400,3872,0,15872.00,14336.00,7520.00,7481.48148,8059.00,2645.33333,2389.33333,167.89583,23.17245,91.65629,95.84439,93.29959,0.00,0.86892,0.11781,0.15846,0.00,68.71832,68.71832,0.00,0.00,0.01346,0.01346,0.10098,2.91436,0.03521,2.0866,21.91204,0.00,0.00,5.99364,9.05174,0.00,1.54028,4.83245
5919,0.00787,668,0,1501,2422,0,64256.00,2048.00,9472.00,9425.92593,14688.00,10709.33333,341.33333,306.00,26.99153,79.28071,85.27668,82.98624,0.00,0.28942,0.22101,0.19193,0.00,62.57127,62.57127,0.00,0.00,0.02539,0.02539,0.19207,2.75418,0.0096,1.93434,33.14052,0.00,0.00,1.88238,10.54357,0.00,1.57038,4.6837
5921,0.00586,668,0,1501,746,0,768.00,1536.00,6464.00,6416.66667,13040.00,128.00,256.00,271.66667,35.68345,77.32865,98.19767,96.19706,0.00,0.59623,0.72796,0.37611,0.00,25.15014,25.15014,0.00,0.00,0.0832,0.0832,0.63263,8.29831,0.0065,5.64342,57.80997,0.00,0.00,4.10171,13.93885,0.00,1.52061,4.82592
5923,0.00605,668,0,1501,1404,0,1024.00,2304.00,6656.00,6620.37037,13824.00,170.66667,384.00,288.00,33.0367,78.27979,97.67206,96.78218,0.00,0.61965,0.58881,0.43179,0.00,33.93289,33.93289,0.00,0.00,0.06729,0.06729,0.5117,6.89677,0.01402,4.85066,47.79267,0.00,0.00,4.15776,12.90496,0.00,1.67694,4.9659
5925,0.00582,668,0,1501,2004,0,768.00,1536.00,6144.00,6092.59259,14432.00,128.00,256.00,300.66667,31.51785,80.55397,97.51738,96.34245,0.00,0.68522,0.55558,0.43289,0.00,37.66953,37.66953,0.00,0.00,0.0635,0.0635,0.48283,6.5959,0.01918,4.76214,44.74825,0.00,0.00,4.51411,12.31166,0.00,1.61807,4.90996
5927,0.00605,668,0,1501,3934,0,8448.00,3584.00,6592.00,6546.2963,16080.00,1408.00,597.33333,335.00,26.35435,81.26088,96.45977,97.14987,0.00,0.6388,0.37264,0.44073,0.00,53.89671,53.89671,0.00,0.00,0.04259,0.04259,0.32384,4.69277,0.0346,3.55246,33.97177,0.00,0.00,4.08037,10.29467,0.00,1.56878,4.77141
5929,0.00701,668,0,1501,41676,0,92416.00,3072.00,6976.00,6935.18519,41264.00,15402.66667,512.00,859.66667,18.15075,85.28598,90.2439,89.79402,0.00,0.61063,0.06608,0.2124,0.00,91.34036,91.34036,0.00008,0.00,0.00876,0.00876,0.05736,1.16857,0.07744,1.62185,9.90373,0.00,0.00523,3.63411,7.09014,0.00,1.64088,4.78184
5931,0.00576,668,0,1501,1134,0,512.00,1024.00,6368.00,6361.11111,13424.00,85.33333,170.66667,279.66667,34.96792,78.27131,98.04028,96.87181,0.00,0.6413,0.68016,0.40243,0.00,28.37854,28.37854,0.00,0.00,0.07773,0.07773,0.59109,7.80648,0.01174,5.4413,50.97166,0.00,0.00,4.32713,13.65934,0.00,1.69946,5.06488
5953,0.01101,1092,51992,7563,136998,0,1076480.00,227584.00,14752.00,14694.44444,182016.00,179413.33333,37930.66667,3792.00,19.33593,82.27585,61.58437,61.8613,0.00,0.8246,0.05371,0.1015,0.00,83.25007,83.25007,0.00035,0.00,0.04103,0.04103,0.02381,0.79726,0.28189,1.61742,8.85628,0.00,1.96037,4.00084,7.5531,0.00,1.69798,8.75108
5955,0.00979,2031,36944,7563,83420,0,118784.00,186624.00,10656.00,10611.11111,148832.00,19797.33333,31104.00,3100.66667,19.10275,83.07832,88.69696,89.22035,0.00,1.55502,0.13619,0.19044,0.00,75.52548,75.52548,0.00007,0.00,0.02926,0.02926,0.0917,1.59957,0.21751,3.46124,10.6228,0.00,0.01456,7.72191,7.46201,0.00,1.62902,5.25867
5957,0.0081,1135,28523,7563,70286,0,49920.00,129536.00,9536.00,9518.51852,131704.00,8320.00,21589.33333,2743.83333,20.05352,80.722,92.96555,93.45313,0.00,1.55141,0.16892,0.19307,0.00,72.83234,72.83234,0.00056,0.00,0.03267,0.03267,0.06416,2.01796,0.28209,3.8976,12.10627,0.00,0.00983,7.72275,7.8334,0.00,1.6071,4.90219
5959,0.00957,1009,47544,7563,117221,0,81920.00,165376.00,10432.00,10425.92593,165888.00,13653.33333,27562.66667,3456.00,18.75203,82.23904,91.89236,92.17992,0.00,1.36544,0.10308,0.17163,0.00,79.63506,79.63506,0.00027,0.00,0.02036,0.02036,0.03621,1.27012,0.20383,2.83859,8.07069,0.00,0.54163,6.66355,7.32501,0.00,1.60852,4.85405
5961,0.00925,816,50123,7563,139828,0,150272.00,193792.00,10432.00,10407.40741,179107.00,25045.33333,32298.66667,3731.39583,18.58471,80.84836,91.19003,91.53396,0.00,1.31782,0.08857,0.16907,0.00,78.48266,78.48266,0.00019,0.00,0.01146,0.01146,0.02941,1.14118,0.20332,2.67524,7.39472,0.00,0.58784,6.50102,7.25965,0.00,1.64451,4.8323
5963,0.01021,158,97524,7563,334951,0,667648.00,353536.00,11744.00,11750.00,288362.00,111274.66667,58922.66667,6007.54167,17.28174,81.44216,78.85347,78.47841,0.00,1.00154,0.03816,0.14346,0.00,85.5207,85.5207,0.00005,0.00,0.00372,0.00372,0.00315,0.68708,0.16694,1.84472,5.04659,0.00,0.69438,5.07617,6.75068,0.00,1.586,4.97169
5965,0.01155,3256,76137,7563,167496,0,233728.00,337920.00,12320.00,12277.77778,219252.00,38954.66667,56320.00,4567.75,18.04835,84.7272,87.18428,87.0501,0.00,1.53764,0.07355,0.18881,0.00,79.65175,79.65175,0.00026,0.00,0.01249,0.01249,0.07959,1.07627,0.19283,2.69448,7.09937,0.00,0.02342,7.49198,7.05014,0.00,1.60434,4.13443
5970,0.008,2328,1261,4787,2290,0,269056.00,60928.00,10432.00,10416.66667,51602.00,44842.66667,10154.66667,1075.04167,33.98976,60.23589,74.70539,74.26141,0.00,0.35099,0.26845,0.06467,0.00,38.89065,38.89065,0.00,0.00,0.00,0.00,1.09423,4.41225,0.00124,4.27074,52.05486,0.00,0.00,4.14189,13.27725,0.00,1.93849,5.75247
5972,0.00704,2328,426,4787,728,0,10752.00,9728.00,7616.00,7583.33333,48581.00,1792.00,1621.33333,1012.10417,40.79951,55.34709,96.97368,95.73488,0.00,0.58259,0.63856,0.0948,0.00,18.5617,18.5617,0.00,0.00,0.03094,0.03094,2.62126,8.04077,0.0002,9.57096,57.31953,0.00,0.00,7.20414,15.93731,0.00,1.53097,4.37084
5974,0.00653,2328,592,4787,1076,0,6912.00,7680.00,7520.00,7509.25926,49398.00,1152.00,1280.00,1029.125,40.54988,52.09391,96.75994,96.16553,0.00,0.66192,0.64761,0.11126,0.00,18.05137,18.05137,0.00,0.00,0.00,0.00,2.71217,9.02518,0.03326,9.95275,53.51578,0.00,0.00,8.08673,15.8398,0.00,1.60371,4.5412
5976,0.00704,2328,719,4787,1832,0,2560.00,11008.00,7840.00,7814.81481,50842.00,426.66667,1834.66667,1059.20833,37.85834,55.52838,96.46487,95.85103,0.00,0.69265,0.56705,0.12578,0.00,23.898,23.898,0.00,0.00,0.00,0.00,2.36686,7.72366,0.00299,8.96294,46.02278,0.00,0.00,8.20828,14.78842,0.00,1.61254,5.13676
5978,0.00678,2328,1965,4787,3438,0,14592.00,19456.00,7904.00,7888.88889,53388.00,2432.00,3242.66667,1112.25,33.79115,62.88048,95.37651,95.14264,0.00,0.73017,0.47065,0.13944,0.00,36.52543,36.52543,0.00,0.00,0.02302,0.02302,1.97176,6.69268,0.00484,7.82782,40.48494,0.00,0.00,8.43894,13.19967,0.00,1.59198,5.16674
5980,0.00909,2145,21198,4787,34729,0,139008.00,62976.00,9600.00,9564.81481,84152.00,23168.00,10496.00,1753.16667,20.7085,70.42696,89.65677,90.02597,0.00,0.78939,0.141,0.17328,0.00,73.04917,73.04917,0.00,0.00,0.00,0.00,0.56347,2.39567,0.07482,3.67576,15.61613,0.00,0.00,8.40526,8.08926,0.00,1.53368,5.24798
5982,0.00698,2328,484,4787,954,0,8192.00,6656.00,7424.00,7398.14815,49208.00,1365.33333,1109.33333,1025.16667,40.89048,56.5579,96.98028,95.83877,0.00,0.71434,0.72055,0.12202,0.00,18.84223,18.84223,0.00,0.00,0.00,0.00,2.94877,9.60259,0.00177,10.91658,54.93096,0.00,0.00,8.772,15.97284,0.00,1.60724,4.76501
5988,0.00499,1640,0,3684,0,0,289024.00,5376.00,6784.00,6731.48148,35754.00,48170.66667,896.00,744.875,48.24183,0.00,49.95438,48.94806,0.00,0.30406,0.45628,0.04197,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.44743,7.6281,0.00,6.58081,84.83104,0.00,0.00,3.99627,18.84446,0.00,0.00,4.65796
5990,0.00608,1640,8,3684,18,0,512.00,256.00,6816.00,6787.03704,35830.00,85.33333,42.66667,746.45833,47.91147,50.00,100.00,99.96565,0.00,0.49928,0.73499,0.0673,0.00,1.27756,1.27756,0.00,0.00,0.00,0.00,2.32802,10.47073,0.00,10.62313,66.63366,0.00,0.00,6.53576,18.71542,0.00,1.52657,4.71777
5992,0.00602,1640,7,3684,36,0,0.00,1024.00,6784.00,6740.74074,35868.00,0.00,170.66667,747.25,47.93015,75.86207,99.95436,99.31662,0.00,0.50481,0.73613,0.068,0.00,1.41525,1.41525,0.00,0.00,0.00,0.00,2.33162,10.11162,0.00,10.65088,75.56308,0.00,0.00,6.59518,18.72272,0.00,1.56379,1.74428
5994,0.00653,1640,9,3684,22,0,1024.00,256.00,7264.00,7259.25926,35811.00,170.66667,42.66667,746.0625,48.15258,80.00,100.00,99.25347,0.00,0.50163,0.74257,0.06615,0.00,0.79166,0.79166,0.00,0.00,0.00,0.00,2.35014,10.79471,0.00,10.71839,66.15585,0.00,0.00,6.57302,18.8096,0.00,1.5165,4.51447
5996,0.00592,1640,27,3684,48,0,5120.00,1024.00,7264.00,7231.48148,35887.00,853.33333,170.66667,747.64583,47.76979,43.75,99.46381,99.00378,0.00,0.50735,0.73667,0.06891,0.00,1.62098,1.62098,0.00,0.00,0.00,0.00,2.33359,10.45065,0.00,10.66006,65.90841,0.00,0.00,6.62203,18.66008,0.00,1.5733,4.23883
6001,0.00794,1545,2294,2048,18992,0,233472.00,17920.00,10656.00,10592.59259,39999.00,38912.00,2986.66667,833.3125,26.57424,81.94739,71.20094,70.33736,0.00,1.51341,0.12112,0.18096,0.00,55.18313,55.18313,0.00,0.00,0.00,0.00,0.26472,2.71765,0.07336,3.3758,28.40346,0.00,0.00,7.65918,10.38056,0.00,1.59123,4.57284
6003,0.00781,1545,7359,2048,18378,0,25600.00,22784.00,8448.00,8388.88889,40677.00,4266.66667,3797.33333,847.4375,22.78896,84.01445,94.65867,94.17517,0.00,1.8152,0.1425,0.21925,0.00,62.16335,62.16335,0.00,0.00,0.00,0.00,0.31016,2.90769,0.09774,4.03385,19.88416,0.00,0.00,9.2721,8.90194,0.00,1.60372,4.71664
6025,0.00845,1545,4123,2048,16672,0,32512.00,20736.00,9056.00,9027.77778,39297.00,5418.66667,3456.00,818.6875,23.67712,85.26586,93.94306,94.19281,0.00,1.5766,0.13288,0.1906,0.00,51.93438,51.93438,0.00,0.00,0.00,0.00,0.28922,2.708,0.07979,3.62719,25.55298,0.00,0.00,7.98289,9.24888,0.00,1.61543,5.72381
6027,0.00688,1545,4293,2048,11830,0,28928.00,13824.00,8352.00,8296.2963,34659.00,4821.33333,2304.00,722.0625,24.99728,85.62848,93.77895,93.53699,0.00,1.70763,0.18735,0.20855,0.00,55.48851,55.48851,0.00,0.00,0.00,0.00,0.40977,3.52817,0.06986,4.5369,24.25474,0.00,0.00,9.0632,9.76456,0.00,1.63957,4.64888
6029,0.00794,1545,16212,2048,52698,0,67584.00,43520.00,9600.00,9592.59259,69341.00,11264.00,7253.33333,1444.60417,18.93647,83.83082,93.35536,93.64874,0.00,1.72055,0.05862,0.20412,0.00,74.45759,74.45759,0.00,0.00,0.00,0.00,0.12465,1.49465,0.13667,2.75963,10.94627,0.00,0.00243,8.09558,7.39706,0.00,1.59905,4.74936
6049,0.00442,0,0,441,0,0,49408.00,2816.00,6688.00,6638.88889,4130.00,8234.66667,469.33333,86.04167,48.23721,0.00,72.81022,65.91407,0.00,0.25538,0.40131,0.03127,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.25882,0.00,5.38125,87.30521,0.00,0.00,2.17074,18.84266,0.00,0.00,5.10571
6067,0.00637,387,1066,1530,0,0,146944.00,6400.00,7776.00,7750.00,15197.00,24490.66667,1066.66667,316.60417,48.23966,0.00,57.34375,53.95491,0.00,0.26521,0.41452,0.0338,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30384,7.12527,0.00,5.64472,98.36308,0.00,0.00,2.70034,18.84362,0.00,0.00,4.19283
6069,0.00602,844,938,1530,0,0,512.00,4096.00,6688.00,6685.18519,15317.00,85.33333,682.66667,319.10417,48.25268,0.00,99.08257,95.09686,0.00,0.44144,0.68999,0.06306,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90762,10.93099,0.00,9.47002,71.47185,0.00,0.00,5.11865,18.8487,0.00,0.00,4.92862
6071,0.00582,448,454,1530,0,0,256.00,2304.00,6592.00,6555.55556,15221.00,42.66667,384.00,317.10417,48.43008,0.00,99.76341,97.65127,0.00,0.44101,0.68807,0.063,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.58307,11.25008,0.00,9.40142,83.89201,0.00,0.00,4.63184,18.918,0.00,0.00,4.88842
6073,0.00522,232,306,1530,0,0,512.00,768.00,6624.00,6574.07407,15133.00,85.33333,128.00,315.27083,48.43553,0.00,100.00,98.67703,0.00,0.44121,0.68963,0.06303,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28549,11.25152,0.00,9.35134,71.32555,0.00,0.00,4.19213,18.92013,0.00,0.00,4.83129
6075,0.00563,175,340,1530,0,0,256.00,1024.00,6560.00,6537.03704,15117.00,42.66667,170.66667,314.9375,48.39618,0.00,99.91357,98.79924,0.00,0.44836,0.7008,0.06405,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23737,11.55061,0.00,9.4928,72.33166,0.00,0.00,4.17841,18.90476,0.00,0.00,4.94373
6077,0.00432,0,0,1530,0,0,0.00,0.00,5120.00,5083.33333,15045.00,0.00,0.00,313.4375,48.35629,0.00,100.00,99.89672,0.00,0.45124,0.70529,0.06446,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.94765,0.00,9.50819,73.29175,0.00,0.00,3.83551,18.88918,0.00,0.00,4.72308
6079,0.00608,1150,1996,1530,0,0,2304.00,6144.00,6944.00,6935.18519,15397.00,384.00,1024.00,320.77083,48.3761,0.00,98.7029,96.01155,0.00,0.43785,0.68314,0.06255,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.17004,10.94431,0.00,9.4419,72.65731,0.00,0.00,5.47553,18.89691,0.00,0.00,4.70232
6084,0.00669,1168,173,1191,0,0,86528.00,9984.00,7968.00,7925.92593,12120.00,14421.33333,1664.00,252.50,48.2528,0.00,72.63325,69.53714,0.00,0.42635,0.66846,0.06091,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.29429,10.56599,0.00,9.22754,72.49707,0.00,0.00,5.60352,18.84875,0.00,0.00,4.89562
6086,0.0057,1168,11,1191,0,0,1536.00,1280.00,6944.00,6916.66667,12120.00,256.00,213.33333,252.50,48.32041,0.00,99.46333,97.68081,0.00,0.4309,0.67713,0.06156,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.2927,10.94174,0.00,9.32587,71.84001,0.00,0.00,5.66324,18.87516,0.00,0.00,4.73063
6088,0.00547,1168,18,1191,0,0,2048.00,2304.00,6336.00,6314.81481,12120.00,341.33333,384.00,252.50,48.30987,0.00,99.56179,99.1288,0.00,0.42383,0.66601,0.06055,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.28661,10.83327,0.00,9.17278,70.29365,0.00,0.00,5.57027,18.87104,0.00,0.00,4.79649
6090,0.00576,1168,73,1191,0,0,3328.00,3328.00,7552.00,7500.00,12120.00,554.66667,554.66667,252.50,48.38544,0.00,99.56102,99.27305,0.00,0.42378,0.66443,0.06054,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.27135,10.92983,0.00,9.17188,71.24176,0.00,0.00,5.56972,18.90056,0.00,0.00,4.72229
